"year";"survey";"prov";"wat";"sum_pop_weight";"perc"
2001;"QUIBB 2000-2001";"Cabo Delgado";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";40265,9086303711;3,29493651359076
2001;"QUIBB 2000-2001";"Cabo Delgado";"Compra De Outros, Cisterna";1929,4169921875;0,157883100462458
2001;"QUIBB 2000-2001";"Cabo Delgado";"Outras Fontes";424,618316650391;0,0347462765267274
2001;"QUIBB 2000-2001";"Cabo Delgado";"PoÁO N„O Protegido, ·Gua Da Chuva";477408,687759399;39,0660827163705
2001;"QUIBB 2000-2001";"Cabo Delgado";"PoÁO Protegido";88237,8611869812;7,22045424021163
2001;"QUIBB 2000-2001";"Cabo Delgado";"Rio, Lago, Lagoa";287818,170822144;23,5519980195227
2001;"QUIBB 2000-2001";"Cabo Delgado";"Torneira P˙Blica/Fontan·Rio";325969,493156433;26,6738991333152
2001;"QUIBB 2000-2001";"Gaza";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";66288,4414138794;5,16469580682158
2001;"QUIBB 2000-2001";"Gaza";"Compra De Outros, Cisterna";38354,7234725952;2,9883110126834
2001;"QUIBB 2000-2001";"Gaza";"Outras Fontes";38932,8037414551;3,03335067083354
2001;"QUIBB 2000-2001";"Gaza";"PoÁO N„O Protegido, ·Gua Da Chuva";160216,071304321;12,4828288914574
2001;"QUIBB 2000-2001";"Gaza";"PoÁO Protegido";322894,364175797;25,1574955321832
2001;"QUIBB 2000-2001";"Gaza";"Rio, Lago, Lagoa";111413,84803772;8,68052742693974
2001;"QUIBB 2000-2001";"Gaza";"Torneira P˙Blica/Fontan·Rio";545391,436296463;42,4927906590812
2001;"QUIBB 2000-2001";"Inhambane";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";26364,6295166016;2,15736105239997
2001;"QUIBB 2000-2001";"Inhambane";"Compra De Outros, Cisterna";63257,9285049438;5,17626053216996
2001;"QUIBB 2000-2001";"Inhambane";"Outras Fontes";25567,5198287964;2,09213527731829
2001;"QUIBB 2000-2001";"Inhambane";"PoÁO N„O Protegido, ·Gua Da Chuva";603065,953197479;49,3475927146049
2001;"QUIBB 2000-2001";"Inhambane";"PoÁO Protegido";324782,686584473;26,5762702293981
2001;"QUIBB 2000-2001";"Inhambane";"Rio, Lago, Lagoa";121365,863838196;9,93110817546401
2001;"QUIBB 2000-2001";"Inhambane";"Torneira P˙Blica/Fontan·Rio";57673,173538208;4,7192720186448
2001;"QUIBB 2000-2001";"Manica";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";7008,8984375;1,02076630775961
2001;"QUIBB 2000-2001";"Manica";"Compra De Outros, Cisterna";2942,02905273438;0,428473056110136
2001;"QUIBB 2000-2001";"Manica";"PoÁO N„O Protegido, ·Gua Da Chuva";167704,459510803;24,4242463286035
2001;"QUIBB 2000-2001";"Manica";"PoÁO Protegido";135678,729838371;19,7600632016047
2001;"QUIBB 2000-2001";"Manica";"Rio, Lago, Lagoa";175962,591781616;25,626949329972
2001;"QUIBB 2000-2001";"Manica";"Torneira P˙Blica/Fontan·Rio";197334,343385696;28,7395017759501
2001;"QUIBB 2000-2001";"Maputo Cidade";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";330675,051773071;37,9400303469313
2001;"QUIBB 2000-2001";"Maputo Cidade";"Compra De Outros, Cisterna";5314,83978271484;0,609798597033742
2001;"QUIBB 2000-2001";"Maputo Cidade";"Outras Fontes";689,868225097656;0,0791520898091537
2001;"QUIBB 2000-2001";"Maputo Cidade";"PoÁO N„O Protegido, ·Gua Da Chuva";8584,98177337646;0,984998618018753
2001;"QUIBB 2000-2001";"Maputo Cidade";"PoÁO Protegido";50081,2276763916;5,74607394076351
2001;"QUIBB 2000-2001";"Maputo Cidade";"Torneira P˙Blica/Fontan·Rio";476227,00725174;54,6399464074436
2001;"QUIBB 2000-2001";"Maputo Provincia";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";249594,192436218;20,4015381613918
2001;"QUIBB 2000-2001";"Maputo Provincia";"Compra De Outros, Cisterna";327230,582134247;26,7474460997015
2001;"QUIBB 2000-2001";"Maputo Provincia";"Outras Fontes";12331,9920501709;1,0080026460625
2001;"QUIBB 2000-2001";"Maputo Provincia";"PoÁO N„O Protegido, ·Gua Da Chuva";167849,026191711;13,7197836206775
2001;"QUIBB 2000-2001";"Maputo Provincia";"PoÁO Protegido";62321,4333190918;5,09408126736359
2001;"QUIBB 2000-2001";"Maputo Provincia";"Rio, Lago, Lagoa";91695,6446762085;7,49509504141663
2001;"QUIBB 2000-2001";"Maputo Provincia";"Torneira P˙Blica/Fontan·Rio";312385,827407837;25,5340531633865
2001;"QUIBB 2000-2001";"Nampula";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";92995,2147216797;3,19008433093191
2001;"QUIBB 2000-2001";"Nampula";"Compra De Outros, Cisterna";133170,083587646;4,56823287384492
2001;"QUIBB 2000-2001";"Nampula";"Outras Fontes";5957,0517578125;0,204349197192808
2001;"QUIBB 2000-2001";"Nampula";"PoÁO N„O Protegido, ·Gua Da Chuva";1371118,79676056;47,0345125013447
2001;"QUIBB 2000-2001";"Nampula";"PoÁO Protegido";114375,765136719;3,92351732605801
2001;"QUIBB 2000-2001";"Nampula";"Rio, Lago, Lagoa";645739,857208252;22,1512967791236
2001;"QUIBB 2000-2001";"Nampula";"Torneira P˙Blica/Fontan·Rio";551776,659118652;18,928006991504
2001;"QUIBB 2000-2001";"Niassa";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";11802,2607421875;1,78366884844397
2001;"QUIBB 2000-2001";"Niassa";"PoÁO N„O Protegido, ·Gua Da Chuva";331142,761711121;50,0454142942751
2001;"QUIBB 2000-2001";"Niassa";"PoÁO Protegido";183538,244403839;27,738028856711
2001;"QUIBB 2000-2001";"Niassa";"Rio, Lago, Lagoa";95361,6827850342;14,4119560340552
2001;"QUIBB 2000-2001";"Niassa";"Torneira P˙Blica/Fontan·Rio";39839,5750656128;6,02093196651475
2001;"QUIBB 2000-2001";"Sofala";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";86632,2206268311;6,00527637869904
2001;"QUIBB 2000-2001";"Sofala";"Compra De Outros, Cisterna";69508,5392684937;4,81827645611199
2001;"QUIBB 2000-2001";"Sofala";"Outras Fontes";6639,90899658203;0,460273191260385
2001;"QUIBB 2000-2001";"Sofala";"PoÁO N„O Protegido, ·Gua Da Chuva";337627,109100342;23,4040416881657
2001;"QUIBB 2000-2001";"Sofala";"PoÁO Protegido";201458,61870575;13,9649506320548
2001;"QUIBB 2000-2001";"Sofala";"Rio, Lago, Lagoa";344714,250778198;23,8953166918835
2001;"QUIBB 2000-2001";"Sofala";"Torneira P˙Blica/Fontan·Rio";396021,077468872;27,4518649618246
2001;"QUIBB 2000-2001";"Tete";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";28587,1592178345;2,6696063331989
2001;"QUIBB 2000-2001";"Tete";"Outras Fontes";12430,475112915;1,1608175136691
2001;"QUIBB 2000-2001";"Tete";"PoÁO N„O Protegido, ·Gua Da Chuva";189919,111747742;17,7355595095639
2001;"QUIBB 2000-2001";"Tete";"PoÁO Protegido";270271,516094208;25,2392532448008
2001;"QUIBB 2000-2001";"Tete";"Rio, Lago, Lagoa";428592,328281403;40,0240116627848
2001;"QUIBB 2000-2001";"Tete";"Torneira P˙Blica/Fontan·Rio";141037,415222168;13,1707517359825
2001;"QUIBB 2000-2001";"Zambezia";"¡Gua Canalizada Dentro Da Casa Ou No Quintal";1572,99340820312;0,0706731945007194
2001;"QUIBB 2000-2001";"Zambezia";"PoÁO N„O Protegido, ·Gua Da Chuva";1717667,9453125;77,1732927510434
2001;"QUIBB 2000-2001";"Zambezia";"PoÁO Protegido";275276,353759766;12,3679216894725
2001;"QUIBB 2000-2001";"Zambezia";"Rio, Lago, Lagoa";79095,0902404785;3,55367204176831
2001;"QUIBB 2000-2001";"Zambezia";"Torneira P˙Blica/Fontan·Rio";152116,08380127;6,83444032321501
2003;"DHS 2003";"Cabo Delgado";"In Neighbor'S Land";196323807;3,69780827905499
2003;"DHS 2003";"Cabo Delgado";"In Own Land";102953259;1,93915052536594
2003;"DHS 2003";"Cabo Delgado";"Inside Neighbor'S House";176483036;3,32410236744013
2003;"DHS 2003";"Cabo Delgado";"Inside The House";107670776;2,02800614448697
2003;"DHS 2003";"Cabo Delgado";"Other";216501414;4,07785858144199
2003;"DHS 2003";"Cabo Delgado";"Protected Public Well";1243420284;23,4201337615672
2003;"DHS 2003";"Cabo Delgado";"Public Water";577682234;10,88079016086
2003;"DHS 2003";"Cabo Delgado";"River/Lake";386058597;7,27151076581839
2003;"DHS 2003";"Cabo Delgado";"Unprotected Public Well";2302100369;43,3606394139644
2003;"DHS 2003";"Gaza";"In Neighbor'S Land";118576375;4,01661723928273
2003;"DHS 2003";"Gaza";"In Own Land";47538836;1,61031494016438
2003;"DHS 2003";"Gaza";"Inside Neighbor'S House";170818792;5,78625973968803
2003;"DHS 2003";"Gaza";"Inside The House";78656355;2,66437957368947
2003;"DHS 2003";"Gaza";"Other";42368514;1,43517714835853
2003;"DHS 2003";"Gaza";"Protected Public Well";967229954;32,7636302559177
2003;"DHS 2003";"Gaza";"Public Water";128031891;4,33691028730274
2003;"DHS 2003";"Gaza";"Rainwater";44599532;1,51074992042168
2003;"DHS 2003";"Gaza";"River/Lake";437848618;14,8315404924035
2003;"DHS 2003";"Gaza";"Unprotected Public Well";916476382;31,0444204027713
2003;"DHS 2003";"Inhambane";"In Neighbor'S Land";122074470;2,45460146373703
2003;"DHS 2003";"Inhambane";"In Own Land";146203060;2,93976492446646
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";292434091;5,88009227330833
2003;"DHS 2003";"Inhambane";"Inside The House";213679784;4,29654710421772
2003;"DHS 2003";"Inhambane";"Other";33191638;0,667397886049637
2003;"DHS 2003";"Inhambane";"Protected Public Well";978852511;19,6821891283515
2003;"DHS 2003";"Inhambane";"Public Water";133012541;2,67453774596754
2003;"DHS 2003";"Inhambane";"Rainwater";275032470;5,53019073879421
2003;"DHS 2003";"Inhambane";"River/Lake";356506130;7,16841505459107
2003;"DHS 2003";"Inhambane";"Unprotected Public Well";2422304155;48,7062636805165
2003;"DHS 2003";"Manica";"In Neighbor'S Land";454554895;10,8622368800088
2003;"DHS 2003";"Manica";"In Own Land";312005894;7,45582539285365
2003;"DHS 2003";"Manica";"Inside Neighbor'S House";128393778;3,0681522647672
2003;"DHS 2003";"Manica";"Inside The House";88390887;2,11222618695613
2003;"DHS 2003";"Manica";"Other";18981325;0,453585806058548
2003;"DHS 2003";"Manica";"Protected Public Well";1067886881;25,5186785800113
2003;"DHS 2003";"Manica";"Public Water";515944060;12,3292184468798
2003;"DHS 2003";"Manica";"River/Lake";862675233;20,6148538590984
2003;"DHS 2003";"Manica";"Unprotected Public Well";735893453;17,5852225833662
2003;"DHS 2003";"Maputo Cidade";"In Neighbor'S Land";66231070;1,62197737518687
2003;"DHS 2003";"Maputo Cidade";"In Own Land";36865512;0,90282440535356
2003;"DHS 2003";"Maputo Cidade";"Inside Neighbor'S House";1094579921;26,8059064604547
2003;"DHS 2003";"Maputo Cidade";"Inside The House";1680567882;41,1565611437308
2003;"DHS 2003";"Maputo Cidade";"Other";19741625;0,483465979025002
2003;"DHS 2003";"Maputo Cidade";"Protected Public Well";24225426;0,593272808007839
2003;"DHS 2003";"Maputo Cidade";"Public Water";1158808171;28,3788354248795
2003;"DHS 2003";"Maputo Cidade";"Unprotected Public Well";2333898;0,0571564033616531
2003;"DHS 2003";"Maputo Provincia";"In Neighbor'S Land";370062599;8,6137088520285
2003;"DHS 2003";"Maputo Provincia";"In Own Land";239158800;5,56674540514837
2003;"DHS 2003";"Maputo Provincia";"Inside Neighbor'S House";979919013;22,8089439445058
2003;"DHS 2003";"Maputo Provincia";"Inside The House";1146007302;26,6748741115735
2003;"DHS 2003";"Maputo Provincia";"Other";79522393;1,8509915413489
2003;"DHS 2003";"Maputo Provincia";"Protected Public Well";531094137;12,3619362818595
2003;"DHS 2003";"Maputo Provincia";"Public Water";318236101;7,40737682658586
2003;"DHS 2003";"Maputo Provincia";"Rainwater";4198458;0,0977248036877941
2003;"DHS 2003";"Maputo Provincia";"River/Lake";271326331;6,3154883131627
2003;"DHS 2003";"Maputo Provincia";"Unprotected Public Well";356679966;8,30220992009902
2003;"DHS 2003";"Nampula";"In Neighbor'S Land";378441946;3,19655487918658
2003;"DHS 2003";"Nampula";"In Own Land";165285862;1,39610667956099
2003;"DHS 2003";"Nampula";"Inside Neighbor'S House";988659354;8,35082874740887
2003;"DHS 2003";"Nampula";"Inside The House";63607192;0,537265707694457
2003;"DHS 2003";"Nampula";"Other";6283236;0,0530720997108518
2003;"DHS 2003";"Nampula";"Protected Public Well";624011576;5,27078794783417
2003;"DHS 2003";"Nampula";"Public Water";1476932070;12,4750822800854
2003;"DHS 2003";"Nampula";"River/Lake";1622957851;13,7085063961917
2003;"DHS 2003";"Nampula";"Unprotected Public Well";6512877657;55,011795262327
2003;"DHS 2003";"Niassa";"In Neighbor'S Land";132133455;4,67502988101153
2003;"DHS 2003";"Niassa";"In Own Land";85193157;3,01422947453169
2003;"DHS 2003";"Niassa";"Inside Neighbor'S House";43111140;1,52532050043247
2003;"DHS 2003";"Niassa";"Inside The House";37481502;1,32613759199132
2003;"DHS 2003";"Niassa";"Other";140700874;4,97815477718673
2003;"DHS 2003";"Niassa";"Protected Public Well";487373108;17,243807354477
2003;"DHS 2003";"Niassa";"Public Water";158485577;5,60739752233341
2003;"DHS 2003";"Niassa";"River/Lake";697643859;24,6834224317316
2003;"DHS 2003";"Niassa";"Unprotected Public Well";1044243327;36,9465004663043
2003;"DHS 2003";"Sofala";"In Neighbor'S Land";67839838;1,57698933455856
2003;"DHS 2003";"Sofala";"In Own Land";60199417;1,39938185812948
2003;"DHS 2003";"Sofala";"Inside Neighbor'S House";577364580;13,4212847738799
2003;"DHS 2003";"Sofala";"Inside The House";311590603;7,24316378349354
2003;"DHS 2003";"Sofala";"Other";11654352;0,270914397012433
2003;"DHS 2003";"Sofala";"Protected Public Well";822092171;19,1101662962563
2003;"DHS 2003";"Sofala";"Public Water";372101980;8,64979739232456
2003;"DHS 2003";"Sofala";"Rainwater";4925020;0,114485886780679
2003;"DHS 2003";"Sofala";"River/Lake";780603135;18,1457216689989
2003;"DHS 2003";"Sofala";"Unprotected Public Well";1293486660;30,0680946085657
2003;"DHS 2003";"Tete";"In Neighbor'S Land";23013651;0,44782800382214
2003;"DHS 2003";"Tete";"In Own Land";16128955;0,313857098179994
2003;"DHS 2003";"Tete";"Inside Neighbor'S House";107494008;2,09175097968945
2003;"DHS 2003";"Tete";"Inside The House";250767811;4,8797493375987
2003;"DHS 2003";"Tete";"Other";74210875;1,44408672979113
2003;"DHS 2003";"Tete";"Protected Public Well";1434860519;27,9212855877135
2003;"DHS 2003";"Tete";"Public Water";234517349;4,5635278063585
2003;"DHS 2003";"Tete";"River/Lake";1474480111;28,692252471569
2003;"DHS 2003";"Tete";"Unprotected Public Well";1523475336;29,6456619852775
2003;"DHS 2003";"Zambezia";"In Neighbor'S Land";173386501;1,76364255548942
2003;"DHS 2003";"Zambezia";"In Own Land";257529390;2,619522216976
2003;"DHS 2003";"Zambezia";"Inside Neighbor'S House";137536874;1,39898943998752
2003;"DHS 2003";"Zambezia";"Inside The House";125023559;1,27170724260213
2003;"DHS 2003";"Zambezia";"Other";15615383;0,158835629188146
2003;"DHS 2003";"Zambezia";"Protected Public Well";706099456;7,18226068250566
2003;"DHS 2003";"Zambezia";"Public Water";763802202;7,76919806129386
2003;"DHS 2003";"Zambezia";"River/Lake";2061575410;20,9698108183552
2003;"DHS 2003";"Zambezia";"Unprotected Public Well";5590590065;56,8660333536021
2003;"IOF 2002-2003";"Cabo Delgado";"Agua Canalizada Dentro Da Casa Ou No Quintal";37039,6624755859;2,40326394570746
2003;"IOF 2002-2003";"Cabo Delgado";"Compra De Outros, Cisterna";74150,9557495117;4,81117555026347
2003;"IOF 2002-2003";"Cabo Delgado";"Furo/Poco Protegido";429060,209518433;27,8389397514893
2003;"IOF 2002-2003";"Cabo Delgado";"Poco Nao Protegido, Agua Da Chuva";650884,784942627;42,2317006126396
2003;"IOF 2002-2003";"Cabo Delgado";"Rio, Lago, Lagoa";157674,355865479;10,2304683490007
2003;"IOF 2002-2003";"Cabo Delgado";"Torneira Publica/Fontanio";192413,272521973;12,4844517908995
2003;"IOF 2002-2003";"Gaza";"Agua Canalizada Dentro Da Casa Ou No Quintal";63024,2980041504;4,91235625162055
2003;"IOF 2002-2003";"Gaza";"Compra De Outros, Cisterna";130621,288101196;10,1811257168844
2003;"IOF 2002-2003";"Gaza";"Furo/Poco Protegido";569519,508270264;44,3905415128472
2003;"IOF 2002-2003";"Gaza";"Outras Fontes";13179,4145812988;1,02725427591242
2003;"IOF 2002-2003";"Gaza";"Poco Nao Protegido, Agua Da Chuva";318931,943786621;24,8587826840773
2003;"IOF 2002-2003";"Gaza";"Rio, Lago, Lagoa";152165,829528809;11,860390161262
2003;"IOF 2002-2003";"Gaza";"Torneira Publica/Fontanio";35532,6237792969;2,76954939739615
2003;"IOF 2002-2003";"Inhambane";"Agua Canalizada Dentro Da Casa Ou No Quintal";42125,4837036133;3,20961340313002
2003;"IOF 2002-2003";"Inhambane";"Compra De Outros, Cisterna";48799,8204345703;3,71814265301126
2003;"IOF 2002-2003";"Inhambane";"Furo/Poco Protegido";314598,601791382;23,969811148518
2003;"IOF 2002-2003";"Inhambane";"Outras Fontes";28492,7884368896;2,1709147912228
2003;"IOF 2002-2003";"Inhambane";"Poco Nao Protegido, Agua Da Chuva";722584,782836914;55,0549833494785
2003;"IOF 2002-2003";"Inhambane";"Rio, Lago, Lagoa";110050,311187744;8,3849233943993
2003;"IOF 2002-2003";"Inhambane";"Torneira Publica/Fontanio";45826,6447601318;3,49161126024011
2003;"IOF 2002-2003";"Manica";"Agua Canalizada Dentro Da Casa Ou No Quintal";16870,1518707275;1,37691847591487
2003;"IOF 2002-2003";"Manica";"Furo/Poco Protegido";382722,773841858;31,2373037595848
2003;"IOF 2002-2003";"Manica";"Outras Fontes";13794,8510742188;1,12591667592183
2003;"IOF 2002-2003";"Manica";"Poco Nao Protegido, Agua Da Chuva";325972,139465332;26,6053954287229
2003;"IOF 2002-2003";"Manica";"Rio, Lago, Lagoa";287810,56199646;23,4907002268308
2003;"IOF 2002-2003";"Manica";"Torneira Publica/Fontanio";198040,176254272;16,1637654330249
2003;"IOF 2002-2003";"Maputo Cidade";"Agua Canalizada Dentro Da Casa Ou No Quintal";409985,058559418;38,999090954784
2003;"IOF 2002-2003";"Maputo Cidade";"Compra De Outros, Cisterna";2904,7311706543;0,276307325739105
2003;"IOF 2002-2003";"Maputo Cidade";"Furo/Poco Protegido";47969,1769790649;4,56298164280921
2003;"IOF 2002-2003";"Maputo Cidade";"Outras Fontes";343153,033634186;32,6418148435284
2003;"IOF 2002-2003";"Maputo Cidade";"Torneira Publica/Fontanio";247256,243408203;23,5198052331393
2003;"IOF 2002-2003";"Maputo Provincia";"Agua Canalizada Dentro Da Casa Ou No Quintal";254834,74956131;24,9431899809774
2003;"IOF 2002-2003";"Maputo Provincia";"Compra De Outros, Cisterna";81853,9755706787;8,01185578839797
2003;"IOF 2002-2003";"Maputo Provincia";"Furo/Poco Protegido";153544,190826416;15,0288841253078
2003;"IOF 2002-2003";"Maputo Provincia";"Outras Fontes";175829,385177612;17,2101558609003
2003;"IOF 2002-2003";"Maputo Provincia";"Poco Nao Protegido, Agua Da Chuva";189306,985984802;18,5293415606537
2003;"IOF 2002-2003";"Maputo Provincia";"Rio, Lago, Lagoa";66599,2909088135;6,51872936715507
2003;"IOF 2002-2003";"Maputo Provincia";"Torneira Publica/Fontanio";99692,0425872803;9,75784331660771
2003;"IOF 2002-2003";"Nampula";"Agua Canalizada Dentro Da Casa Ou No Quintal";74514,5737304688;2,1634221831215
2003;"IOF 2002-2003";"Nampula";"Compra De Outros, Cisterna";340468,50579834;9,88500747199707
2003;"IOF 2002-2003";"Nampula";"Furo/Poco Protegido";477048,270294189;13,8504021254595
2003;"IOF 2002-2003";"Nampula";"Poco Nao Protegido, Agua Da Chuva";1472258,17752075;42,7448731311476
2003;"IOF 2002-2003";"Nampula";"Rio, Lago, Lagoa";513435,563476562;14,9068542168213
2003;"IOF 2002-2003";"Nampula";"Torneira Publica/Fontanio";566566,749755859;16,449440871453
2003;"IOF 2002-2003";"Niassa";"Agua Canalizada Dentro Da Casa Ou No Quintal";18357,8565216064;2,03652998490389
2003;"IOF 2002-2003";"Niassa";"Compra De Outros, Cisterna";722,843811035156;0,0801887243122694
2003;"IOF 2002-2003";"Niassa";"Furo/Poco Protegido";259303,899166107;28,7658946039121
2003;"IOF 2002-2003";"Niassa";"Outras Fontes";350,353515625;0,038866489616968
2003;"IOF 2002-2003";"Niassa";"Poco Nao Protegido, Agua Da Chuva";443347,116344452;49,1827406480427
2003;"IOF 2002-2003";"Niassa";"Rio, Lago, Lagoa";149219,738368988;16,5537011998264
2003;"IOF 2002-2003";"Niassa";"Torneira Publica/Fontanio";30126,438243866;3,34207834938561
2003;"IOF 2002-2003";"Sofala";"Agua Canalizada Dentro Da Casa Ou No Quintal";117123,272766113;7,64279129856694
