"year";"survey";"prov";"wat";"sum_pop_weight";"perc"
2003;"IOF 2002-2003";"Sofala";"Compra De Outros, Cisterna";11350,802734375;0,740688117068486
2003;"IOF 2002-2003";"Sofala";"Furo/Poco Protegido";327719,615135193;21,3850976306532
2003;"IOF 2002-2003";"Sofala";"Outras Fontes";95507,3626556396;6,2322613005465
2003;"IOF 2002-2003";"Sofala";"Poco Nao Protegido, Agua Da Chuva";468362,497348785;30,5626433993232
2003;"IOF 2002-2003";"Sofala";"Rio, Lago, Lagoa";242529,797180176;15,826099969332
2003;"IOF 2002-2003";"Sofala";"Torneira Publica/Fontanio";269873,890792847;17,6104182845097
2003;"IOF 2002-2003";"Tete";"Agua Canalizada Dentro Da Casa Ou No Quintal";39548,9683074951;2,81685985484774
2003;"IOF 2002-2003";"Tete";"Furo/Poco Protegido";440211,337432861;31,3538809513891
2003;"IOF 2002-2003";"Tete";"Poco Nao Protegido, Agua Da Chuva";445515,043106079;31,7316353210267
2003;"IOF 2002-2003";"Tete";"Rio, Lago, Lagoa";373062,538238525;26,5712338977133
2003;"IOF 2002-2003";"Tete";"Torneira Publica/Fontanio";105671,199111938;7,52638997502322
2003;"IOF 2002-2003";"Zambezia";"Agua Canalizada Dentro Da Casa Ou No Quintal";44570,7108764648;1,27501067766961
2003;"IOF 2002-2003";"Zambezia";"Compra De Outros, Cisterna";51170,8609619141;1,46381766924966
2003;"IOF 2002-2003";"Zambezia";"Furo/Poco Protegido";310078,384277344;8,87024781731528
2003;"IOF 2002-2003";"Zambezia";"Outras Fontes";23348,599609375;0,667921000701497
2003;"IOF 2002-2003";"Zambezia";"Poco Nao Protegido, Agua Da Chuva";2272273,95489502;65,0017354022397
2003;"IOF 2002-2003";"Zambezia";"Rio, Lago, Lagoa";607140,031677246;17,3681327492112
2003;"IOF 2002-2003";"Zambezia";"Torneira Publica/Fontanio";187130,211883545;5,3531346836131
2008;"MICS 2008";"Cabo Delgado";"<c1>Gua Da Chuva";7,66220092773438;0,118369989444864
2008;"MICS 2008";"Cabo Delgado";"<c1>Gua Do Rio, Lagoa";1050,23174500465;16,2245706871095
2008;"MICS 2008";"Cabo Delgado";"Dentro Da Casa";30,6320350766182;0,473220906485175
2008;"MICS 2008";"Cabo Delgado";"Fora Da Casa/Quintal";91,2729508280754;1,4100358797711
2008;"MICS 2008";"Cabo Delgado";"Na Casa Do Vizinho";194,969492733479;3,0119983820049
2008;"MICS 2008";"Cabo Delgado";"Outro";6,11529922485352;0,0944725819024087
2008;"MICS 2008";"Cabo Delgado";"Po<e7>O N<e3>O Protegido";3058,97708052397;47,2567984249886
2008;"MICS 2008";"Cabo Delgado";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1289,44341242313;19,92004706713
2008;"MICS 2008";"Cabo Delgado";"Sem Bomba Manual";413,094840943813;6,3817214431501
2008;"MICS 2008";"Cabo Delgado";"Torneira P<fa>Blica/Fontan<e1>Rio";330,695147752762;5,10876463801332
2008;"MICS 2008";"Gaza";"<c1>Gua Da Chuva";12,9290274083614;0,303810727202806
2008;"MICS 2008";"Gaza";"<c1>Gua Do Rio, Lagoa";502,315734654665;11,8035876799326
2008;"MICS 2008";"Gaza";"Dentro Da Casa";56,7667634487152;1,33392490707772
2008;"MICS 2008";"Gaza";"Fora Da Casa/Quintal";271,108696013689;6,37060526561
2008;"MICS 2008";"Gaza";"Na Casa Do Vizinho";216,632688030601;5,0905093173452
2008;"MICS 2008";"Gaza";"Outro";71,0347247123718;1,6691983619402
2008;"MICS 2008";"Gaza";"Po<e7>O N<e3>O Protegido";745,233074337244;17,5117427706556
2008;"MICS 2008";"Gaza";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1351,2878896594;31,7530270028098
2008;"MICS 2008";"Gaza";"Sem Bomba Manual";342,533622339368;8,04897271909515
2008;"MICS 2008";"Gaza";"Sem Info";0,405104130506516;0,00951927601317096
2008;"MICS 2008";"Gaza";"Torneira P<fa>Blica/Fontan<e1>Rio";685,371799513698;16,1051019723178
2008;"MICS 2008";"Inhambane";"<c1>Gua Da Chuva";103,254322826862;2,44477653679982
2008;"MICS 2008";"Inhambane";"<c1>Gua Do Rio, Lagoa";191,043829977512;4,52338904795846
2008;"MICS 2008";"Inhambane";"Dentro Da Casa";25,5260387063026;0,604385935601502
2008;"MICS 2008";"Inhambane";"Fora Da Casa/Quintal";143,515323609114;3,3980455851628
2008;"MICS 2008";"Inhambane";"Na Casa Do Vizinho";167,025520473719;3,95470196618919
2008;"MICS 2008";"Inhambane";"Po<e7>O N<e3>O Protegido";2078,36046794057;49,2098225810214
2008;"MICS 2008";"Inhambane";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";881,768715471029;20,8778422776781
2008;"MICS 2008";"Inhambane";"Sem Bomba Manual";377,389729440212;8,93554410609755
2008;"MICS 2008";"Inhambane";"Torneira P<fa>Blica/Fontan<e1>Rio";255,58274769783;6,0514919634912
2008;"MICS 2008";"Manica";"<c1>Gua Da Chuva";0,679788690060377;0,0229301914325837
2008;"MICS 2008";"Manica";"<c1>Gua Do Rio, Lagoa";753,809977922589;25,4270295318115
2008;"MICS 2008";"Manica";"Dentro Da Casa";24,6213217377663;0,830510464538725
2008;"MICS 2008";"Manica";"Fora Da Casa/Quintal";40,8540634512901;1,37806278544264
2008;"MICS 2008";"Manica";"Na Casa Do Vizinho";54,7349071502686;1,84628240709459
2008;"MICS 2008";"Manica";"Outro";19,9248722493649;0,672092874783091
2008;"MICS 2008";"Manica";"Po<e7>O N<e3>O Protegido";1093,4090455249;36,8821651413142
2008;"MICS 2008";"Manica";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";668,956618152559;22,5648110046808
2008;"MICS 2008";"Manica";"Sem Bomba Manual";147,434653431177;4,97317015773425
2008;"MICS 2008";"Manica";"Torneira P<fa>Blica/Fontan<e1>Rio";160,175775885582;5,40294544116761
2008;"MICS 2008";"Maputo Cidade";"<c1>Gua Engarrafada/Mineral";43,1475106775761;1,18761694967066
2008;"MICS 2008";"Maputo Cidade";"Dentro Da Casa";525,146290570498;14,4544291418954
2008;"MICS 2008";"Maputo Cidade";"Fora Da Casa/Quintal";1056,95025312901;29,0921078843851
2008;"MICS 2008";"Maputo Cidade";"Na Casa Do Vizinho";880,08226493001;24,2238914487046
2008;"MICS 2008";"Maputo Cidade";"Po<e7>O N<e3>O Protegido";63,5201641619205;1,74836560487289
2008;"MICS 2008";"Maputo Cidade";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";36,0951356887817;0,993503316216521
2008;"MICS 2008";"Maputo Cidade";"Sem Bomba Manual";140,66055765748;3,8716222512222
2008;"MICS 2008";"Maputo Cidade";"Sem Info";2,30932974815369;0,0635633228479931
2008;"MICS 2008";"Maputo Cidade";"Torneira P<fa>Blica/Fontan<e1>Rio";885,2052731812;24,3649000801846
2008;"MICS 2008";"Maputo Provincia";"<c1>Gua Do Rio, Lagoa";409,017444610596;9,52494026917818
2008;"MICS 2008";"Maputo Provincia";"<c1>Gua Engarrafada/Mineral";6,69759723544121;0,155969420021499
2008;"MICS 2008";"Maputo Provincia";"Dentro Da Casa";174,179433882236;4,05618079548432
2008;"MICS 2008";"Maputo Provincia";"Fora Da Casa/Quintal";939,783515438437;21,8850857547935
2008;"MICS 2008";"Maputo Provincia";"Na Casa Do Vizinho";851,114676624537;19,8202217628827
2008;"MICS 2008";"Maputo Provincia";"Outro";8,09767937660217;0,188573649846458
2008;"MICS 2008";"Maputo Provincia";"Po<e7>O N<e3>O Protegido";441,848450690508;10,2894880311591
2008;"MICS 2008";"Maputo Provincia";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";417,580497384071;9,72435124116454
2008;"MICS 2008";"Maputo Provincia";"Sem Bomba Manual";528,797025710344;12,3142916048614
2008;"MICS 2008";"Maputo Provincia";"Torneira P<fa>Blica/Fontan<e1>Rio";517,057007715106;12,0408974706083
2008;"MICS 2008";"Nampula";"<c1>Gua Do Rio, Lagoa";1447,61349153519;12,5656002933074
2008;"MICS 2008";"Nampula";"Dentro Da Casa";238,98652164638;2,07445504207866
2008;"MICS 2008";"Nampula";"Fora Da Casa/Quintal";445,988161385059;3,87127434517661
2008;"MICS 2008";"Nampula";"Na Casa Do Vizinho";604,049253627658;5,2432790402543
2008;"MICS 2008";"Nampula";"Outro";17,3584880828857;0,150675455997834
2008;"MICS 2008";"Nampula";"Po<e7>O N<e3>O Protegido";4775,25230050646;41,4502296771404
2008;"MICS 2008";"Nampula";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";2796,14468473569;24,2711446640248
2008;"MICS 2008";"Nampula";"Sem Bomba Manual";316,680472910404;2,7488554552415
2008;"MICS 2008";"Nampula";"Torneira P<fa>Blica/Fontan<e1>Rio";878,37497459352;7,62448602677858
2008;"MICS 2008";"Niassa";"<c1>Gua Do Rio, Lagoa";892,774706318974;23,7350405911419
2008;"MICS 2008";"Niassa";"Dentro Da Casa";40,624109223485;1,08002038428483
2008;"MICS 2008";"Niassa";"Fora Da Casa/Quintal";15,6403179168701;0,415808801467818
2008;"MICS 2008";"Niassa";"Na Casa Do Vizinho";67,9019821584225;1,805221733257
2008;"MICS 2008";"Niassa";"Outro";4,5176796913147;0,120105677381076
2008;"MICS 2008";"Niassa";"Po<e7>O N<e3>O Protegido";1028,65703319013;27,3475673810232
2008;"MICS 2008";"Niassa";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1332,90108734369;35,4361085592589
2008;"MICS 2008";"Niassa";"Sem Bomba Manual";176,39854927361;4,68967892749841
2008;"MICS 2008";"Niassa";"Sem Info";1,40953731536865;0,0374735363336459
2008;"MICS 2008";"Niassa";"Torneira P<fa>Blica/Fontan<e1>Rio";200,595598012209;5,33297440835323
2008;"MICS 2008";"Sofala";"<c1>Gua Do Rio, Lagoa";810,416717201471;12,0299948648797
2008;"MICS 2008";"Sofala";"Dentro Da Casa";179,730328008533;2,66795449441386
2008;"MICS 2008";"Sofala";"Fora Da Casa/Quintal";492,063257753849;7,30428968002543
2008;"MICS 2008";"Sofala";"Na Casa Do Vizinho";549,027518451214;8,14987905290679
2008;"MICS 2008";"Sofala";"Po<e7>O N<e3>O Protegido";2591,34550505877;38,4664734294174
2008;"MICS 2008";"Sofala";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1072,99370929599;15,9277425291191
2008;"MICS 2008";"Sofala";"Sem Bomba Manual";100,291495919228;1,48874789388072
2008;"MICS 2008";"Sofala";"Torneira P<fa>Blica/Fontan<e1>Rio";940,765409588814;13,9649180553569
2008;"MICS 2008";"Tete";"<c1>Gua Da Chuva";3,67778515815735;0,065276965704765
2008;"MICS 2008";"Tete";"<c1>Gua Do Rio, Lagoa";1561,84882359207;27,7212364804712
2008;"MICS 2008";"Tete";"Dentro Da Casa";1,83990812301636;0,0326565077298403
2008;"MICS 2008";"Tete";"Fora Da Casa/Quintal";29,0318728983402;0,515286372105418
2008;"MICS 2008";"Tete";"Na Casa Do Vizinho";90,2227843999863;1,60136314379415
2008;"MICS 2008";"Tete";"Outro";9,344069480896;0,165847779796085
2008;"MICS 2008";"Tete";"Po<e7>O N<e3>O Protegido";2007,11226784997;35,6242121385085
2008;"MICS 2008";"Tete";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1318,70648539066;23,4057059669647
2008;"MICS 2008";"Tete";"Sem Bomba Manual";122,216081261635;2,16921179514564
2008;"MICS 2008";"Tete";"Sem Info";5,16295492649078;0,091637226531373
2008;"MICS 2008";"Tete";"Torneira P<fa>Blica/Fontan<e1>Rio";484,960916232318;8,60756562324841
2008;"MICS 2008";"Zambezia";"<c1>Gua Da Chuva";11,952253818512;0,111519228096154
2008;"MICS 2008";"Zambezia";"<c1>Gua Do Rio, Lagoa";2650,73278543912;24,7323792324001
2008;"MICS 2008";"Zambezia";"Dentro Da Casa";28,6302714347839;0,267131690731446
2008;"MICS 2008";"Zambezia";"Fora Da Casa/Quintal";98,2711119651794;0,916908117658429
2008;"MICS 2008";"Zambezia";"Na Casa Do Vizinho";285,904682040215;2,66760310936659
2008;"MICS 2008";"Zambezia";"Po<e7>O N<e3>O Protegido";5303,12019698881;49,4801967770583
2008;"MICS 2008";"Zambezia";"Proveniente De Po<e7>O Ou Furo Protegido Com Bomba Manual";1570,91733239219;14,6572764410267
2008;"MICS 2008";"Zambezia";"Sem Bomba Manual";215,072451185435;2,00671054222421
2008;"MICS 2008";"Zambezia";"Sem Info";7,67451190948486;0,0716062139539678
2008;"MICS 2008";"Zambezia";"Torneira P<fa>Blica/Fontan<e1>Rio";545,386300742626;5,08866864748417
2009;"AIS 2009";"Cabo Delgado";"Piped Into Dwelling";42718305;2,00651178741448
2009;"AIS 2009";"Cabo Delgado";"Piped Into Neighbour'S Yard/Plot";87202846;4,09598504423547
2009;"AIS 2009";"Cabo Delgado";"Piped To Yard/Plot";25562526;1,20069159427297
2009;"AIS 2009";"Cabo Delgado";"Protected Well";113767176;5,34373214632129
2009;"AIS 2009";"Cabo Delgado";"Public Tap/Standpipe";220395245;10,3521349216127
2009;"AIS 2009";"Cabo Delgado";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";266786586;12,5311720475114
2009;"AIS 2009";"Cabo Delgado";"Tube Well Or Borehole";373748425;17,5552522575532
2009;"AIS 2009";"Cabo Delgado";"Unprotected Spring";74748178;3,51097966655642
2009;"AIS 2009";"Cabo Delgado";"Unprotected Well";924054219;43,4035405345221
2009;"AIS 2009";"Gaza";"Cart With Small Tank";4035770;0,277484051267644
2009;"AIS 2009";"Gaza";"Other";18049355;1,24100435559209
2009;"AIS 2009";"Gaza";"Piped Into Dwelling";5211915;0,35835126606883
2009;"AIS 2009";"Gaza";"Piped Into Neighbour'S Yard/Plot";99098513;6,81363329967744
2009;"AIS 2009";"Gaza";"Piped To Yard/Plot";117957358;8,11029507991481
2009;"AIS 2009";"Gaza";"Protected Well";267856520;18,4167859734456
2009;"AIS 2009";"Gaza";"Public Tap/Standpipe";335380494;23,0594751909211
2009;"AIS 2009";"Gaza";"Rainwater";13778286;0,947342048432952
2009;"AIS 2009";"Gaza";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";85651149;5,88904417750481
2009;"AIS 2009";"Gaza";"Tube Well Or Borehole";110837367;7,62075183347877
2009;"AIS 2009";"Gaza";"Unprotected Well";396558394;27,2658327236959
2009;"AIS 2009";"Inhambane";"Cart With Small Tank";2102114;0,130334987803905
2009;"AIS 2009";"Inhambane";"Other";3407309;0,21125951159601
2009;"AIS 2009";"Inhambane";"Piped Into Dwelling";12376257;0,767351011958909
2009;"AIS 2009";"Inhambane";"Piped Into Neighbour'S Yard/Plot";37478803;2,32375567258005
2009;"AIS 2009";"Inhambane";"Piped To Yard/Plot";44057304;2,73163500148561
2009;"AIS 2009";"Inhambane";"Protected Spring";811368;0,0503063289547943
2009;"AIS 2009";"Inhambane";"Protected Well";214222702;13,2822069842499
2009;"AIS 2009";"Inhambane";"Public Tap/Standpipe";368230058;22,8309502331753
2009;"AIS 2009";"Inhambane";"Rainwater";10371340;0,643042419397877
2009;"AIS 2009";"Inhambane";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";44210272;2,74111930272445
2009;"AIS 2009";"Inhambane";"Tube Well Or Borehole";423120346;26,2342504428846
2009;"AIS 2009";"Inhambane";"Unprotected Spring";45545399;2,82389966633064
2009;"AIS 2009";"Inhambane";"Unprotected Well";406921446;25,229888436858
2009;"AIS 2009";"Manica";"Piped Into Dwelling";1809714;0,113861666551939
2009;"AIS 2009";"Manica";"Piped Into Neighbour'S Yard/Plot";14478702;0,910955620185779
2009;"AIS 2009";"Manica";"Protected Spring";20040570;1,26089133357579
2009;"AIS 2009";"Manica";"Protected Well";327710774;20,6185589958777
2009;"AIS 2009";"Manica";"Public Tap/Standpipe";103587057;6,51738061551752
2009;"AIS 2009";"Manica";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";423061840;26,6177562625529
2009;"AIS 2009";"Manica";"Tube Well Or Borehole";264616663;16,6488706207681
2009;"AIS 2009";"Manica";"Unprotected Spring";60798870;3,82527883559207
2009;"AIS 2009";"Manica";"Unprotected Well";373292887;23,4864460493783
2009;"AIS 2009";"Maputo Cidade";"Bottled Water";18914123;1,48922886168904
2009;"AIS 2009";"Maputo Cidade";"Other";1981444;0,156011652912513
2009;"AIS 2009";"Maputo Cidade";"Piped Into Dwelling";197368202;15,5400502998776
2009;"AIS 2009";"Maputo Cidade";"Piped Into Neighbour'S Yard/Plot";108446059;8,53864601595498
2009;"AIS 2009";"Maputo Cidade";"Piped To Yard/Plot";453154337;35,6797149653707
2009;"AIS 2009";"Maputo Cidade";"Protected Well";10637403;0,83755020314807
2009;"AIS 2009";"Maputo Cidade";"Public Tap/Standpipe";470892313;37,0763383143437
2009;"AIS 2009";"Maputo Cidade";"Tube Well Or Borehole";8667658;0,682459686703417
2009;"AIS 2009";"Maputo Provincia";"Other";23854948;1,58667677399158
2009;"AIS 2009";"Maputo Provincia";"Piped Into Dwelling";26910493;1,78991185475495
2009;"AIS 2009";"Maputo Provincia";"Piped Into Neighbour'S Yard/Plot";216919693;14,4280942764781
2009;"AIS 2009";"Maputo Provincia";"Piped To Yard/Plot";415776066;27,6547333955114
2009;"AIS 2009";"Maputo Provincia";"Protected Spring";2372316;0,157791108904056
2009;"AIS 2009";"Maputo Provincia";"Protected Well";106050875;7,0538179426752
2009;"AIS 2009";"Maputo Provincia";"Public Tap/Standpipe";318733597;21,2000963259568
2009;"AIS 2009";"Maputo Provincia";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";16861625;1,12152618229374
2009;"AIS 2009";"Maputo Provincia";"Tanker Truck";8048280;0,535319504640334
2009;"AIS 2009";"Maputo Provincia";"Tube Well Or Borehole";64611066;4,29751000777854
2009;"AIS 2009";"Maputo Provincia";"Unprotected Spring";36079422;2,39976967908044
2009;"AIS 2009";"Maputo Provincia";"Unprotected Well";267235151;17,7747529479348
2009;"AIS 2009";"Nampula";"Bottled Water";17240877;0,311632437295586
2009;"AIS 2009";"Nampula";"Cart With Small Tank";5816409;0,105132802291785
2009;"AIS 2009";"Nampula";"Piped Into Dwelling";104755907;1,89348480471844
2009;"AIS 2009";"Nampula";"Piped Into Neighbour'S Yard/Plot";170332984;3,07880410931242
2009;"AIS 2009";"Nampula";"Piped To Yard/Plot";24559958;0,443926348492436
2009;"AIS 2009";"Nampula";"Protected Spring";5291546;0,0956457944129935
2009;"AIS 2009";"Nampula";"Protected Well";79796530;1,44233887473534
2009;"AIS 2009";"Nampula";"Public Tap/Standpipe";1560198933;28,2009201827008
2009;"AIS 2009";"Nampula";"Rainwater";6683365;0,120803212289376
2009;"AIS 2009";"Nampula";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";486796323;8,7989447754322
2009;"AIS 2009";"Nampula";"Tanker Truck";11765231;0,212658997096005
2009;"AIS 2009";"Nampula";"Tube Well Or Borehole";643537243;11,632069501254
2009;"AIS 2009";"Nampula";"Unprotected Spring";371658445;6,71780368578915
2009;"AIS 2009";"Nampula";"Unprotected Well";2044006052;36,9458344741795
2009;"AIS 2009";"Niassa";"Cart With Small Tank";8796910;0,600747297265266
2009;"AIS 2009";"Niassa";"Piped Into Dwelling";562186;0,038392085409578
2009;"AIS 2009";"Niassa";"Piped Into Neighbour'S Yard/Plot";5093137;0,347813980971924
2009;"AIS 2009";"Niassa";"Piped To Yard/Plot";7232364;0,493903328082089
2009;"AIS 2009";"Niassa";"Protected Spring";2985882;0,20390802468742
2009;"AIS 2009";"Niassa";"Protected Well";239971123;16,3878002121155
2009;"AIS 2009";"Niassa";"Public Tap/Standpipe";228156690;15,5809841035647
2009;"AIS 2009";"Niassa";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";113850073;7,77490319307612
2009;"AIS 2009";"Niassa";"Tube Well Or Borehole";708557749;48,3879171968465
2009;"AIS 2009";"Niassa";"Unprotected Spring";9167331;0,626043613198963
2009;"AIS 2009";"Niassa";"Unprotected Well";139954408;9,55758696478199
2009;"AIS 2009";"Sofala";"Piped Into Dwelling";24922192;1,22626321896104
2009;"AIS 2009";"Sofala";"Piped Into Neighbour'S Yard/Plot";298265533;14,6757577584553
2009;"AIS 2009";"Sofala";"Piped To Yard/Plot";98408022;4,84203547702824
2009;"AIS 2009";"Sofala";"Protected Spring";2964114;0,14584527617023
2009;"AIS 2009";"Sofala";"Protected Well";116553853;5,73487689052762
2009;"AIS 2009";"Sofala";"Public Tap/Standpipe";435287248;21,4177285009751
2009;"AIS 2009";"Sofala";"River/Dam/Lake/Ponds/Stream/Canal/Irirgation Channel";78838635;3,87914988912672
2009;"AIS 2009";"Sofala";"Tube Well Or Borehole";462178404;22,7408719675748
2009;"AIS 2009";"Sofala";"Unprotected Spring";45837647;2,25538028756941
2009;"AIS 2009";"Sofala";"Unprotected Well";469113228;23,0820907336115
2009;"AIS 2009";"Tete";"Bottled Water";10812160;0,505137887362261
2009;"AIS 2009";"Tete";"Piped Into Dwelling";28457301;1,32950871122624
2009;"AIS 2009";"Tete";"Piped Into Neighbour'S Yard/Plot";90668818;4,23599495143924
2009;"AIS 2009";"Tete";"Piped To Yard/Plot";19059567;0,890451991870215
2009;"AIS 2009";"Tete";"Protected Well";139382842;6,51188609329013
2009;"AIS 2009";"Tete";"Public Tap/Standpipe";460663117;21,5219154828539
